410771947522359296,0,0
776365641576742932,0,0
305132419474784257,0,0
285341337899761673,0,0
236820135254425600,0,0
389600778651959296,0,0
261818489159811072,0,0
400499749263769600,0,0
284881791335006209,0,0
290323655437713419,0,0
219270614362488832,0,0
286762644067713035,0,0
389687347605798913,0,0
251576622698856449,0,0
409908597397389313,0,0
320792211174195210,0,0
